DATE;Temperature °C;Humidity %;WindDirection °;WindSpeed m/s;Pressure hPa;LowClouds %;MediumClouds %;HighClouds %;Fog %;WindGust m/s;DewPointTemperature °C;Cloudiness %;Precipitation mm;DirectSunPower kW/m²;DiffuseSunPower kW/m²;SunAltitude °;SunAzimuth °;DirectSunPowerVertical kW/m²
11-11-2020 03:00:00;"7,40";81;172;"2,60";"1.029,30";100;0;"9,40";0;"4,70";"4,30";100;0;0;0;0;0;0
11-11-2020 04:00:00;"7,30";"78,90";"173,90";"2,70";"1.028,70";100;0;"55,80";0;"4,50";"3,80";100;0;0;0;0;0;0
11-11-2020 05:00:00;"7,40";"79,80";"170,50";"2,60";"1.028,60";100;0;"76,50";0;"4,50";"4,10";100;0;0;0;0;0;0
11-11-2020 06:00:00;"7,60";"79,10";"151,50";"3,30";"1.028,10";100;0;"64,90";0;"5,70";"4,10";100;0;0;0;0;0;0
11-11-2020 07:00:00;"7,50";"77,90";"158,30";"3,30";1.028;100;0;"11,40";0;6;"3,80";100;0;0;0;"-1,60";"119,39";0
11-11-2020 08:00:00;"7,10";"78,40";"162,70";"3,20";"1.028,20";100;0;"3,30";0;"5,70";"3,50";"99,90";0;"0,03";"0,03";"5,20";"131,96";"0,31"
11-11-2020 09:00:00;"7,20";"80,90";164;3;1.028;100;0;"2,10";0;"5,40";4;100;0;"0,07";"0,07";"10,69";"145,26";"0,37"
11-11-2020 10:00:00;"7,10";"79,30";"162,70";"3,30";1.028;100;0;"0,80";0;"5,90";"3,60";100;0;"0,09";"0,06";"14,57";"159,36";"0,37"
11-11-2020 11:00:00;"7,10";"79,90";"167,90";"3,60";"1.027,80";100;0;"7,70";0;"6,30";"3,80";100;0;"0,13";"0,09";"16,49";"174,05";"0,42"
11-11-2020 12:00:00;"7,30";"75,60";"171,80";"3,40";"1.027,50";"99,90";0;"4,30";0;"6,40";"3,20";100;0;"0,13";"0,09";"16,26";"188,95";"0,43"
11-11-2020 13:00:00;"7,10";"75,90";"163,10";"3,50";"1.026,90";"99,80";0;"3,40";0;"6,40";3;"99,80";0;"0,09";"0,06";"13,90";"203,54";"0,36"
11-11-2020 14:00:00;"6,80";"75,60";163;"3,40";"1.026,60";"99,60";0;0;0;"6,50";"2,70";"99,60";0;"0,05";"0,04";"9,64";"217,47";"0,31"
11-11-2020 15:00:00;"6,60";75;"143,40";"3,30";"1.025,90";"98,10";0;0;0;"6,40";"2,40";"98,10";0;"0,02";"0,02";"3,88";"230,59";"0,24"
11-11-2020 16:00:00;"6,60";"80,90";"152,50";"2,70";1.026;"99,70";0;0;0;"5,70";"3,50";"99,60";0;0;0;"-3,28";"243,02";0
11-11-2020 17:00:00;"6,70";"81,30";"157,30";"2,60";1.026;"99,80";0;0;0;"4,80";"3,60";"99,70";0;0;0;0;0;0
11-11-2020 18:00:00;"6,60";"79,20";149;"3,30";"1.025,80";100;0;0;0;"5,90";"3,10";"99,90";0;0;0;0;0;0
11-11-2020 19:00:00;"6,50";"80,50";"156,20";3;"1.025,80";100;0;0;0;"5,90";"3,30";100;0;0;0;0;0;0
11-11-2020 20:00:00;"6,50";"81,90";"148,20";"3,30";"1.024,90";"99,30";0;0;0;"5,90";"3,50";"99,30";0;0;0;0;0;0
11-11-2020 21:00:00;"6,60";"78,40";"147,40";"3,40";"1.024,30";"97,70";0;0;0;"6,20";3;"97,70";0;0;0;0;0;0
11-11-2020 22:00:00;"6,40";"80,20";"160,60";"2,40";"1.024,10";"99,80";0;0;0;"6,20";"3,10";"99,80";0;0;0;0;0;0
11-11-2020 23:00:00;"6,70";"81,50";"168,40";"1,90";"1.023,90";100;0;0;0;"4,40";"3,60";100;0;0;0;0;0;0
12-11-2020 00:00:00;"6,50";"77,90";177;"3,20";"1.023,50";"99,60";0;0;0;"5,50";"2,80";"99,60";0;0;0;0;0;0
12-11-2020 01:00:00;"6,20";"78,10";"167,10";"2,80";1.023;"98,80";0;0;0;"5,50";"2,60";"98,80";0;0;0;0;0;0
12-11-2020 02:00:00;"6,30";80;"159,90";"2,10";"1.022,70";"98,60";0;0;0;"4,80";3;"98,60";0;0;0;0;0;0
12-11-2020 03:00:00;"6,60";"79,90";"154,90";"2,30";"1.022,10";"96,90";0;"2,10";0;"4,30";"3,30";97;0;0;0;0;0;0
12-11-2020 04:00:00;"6,90";"80,50";"145,30";"2,70";"1.021,60";"97,40";0;13;0;"5,20";"3,70";"97,40";0;0;0;0;0;0
12-11-2020 05:00:00;"6,60";"78,10";"138,90";"4,40";"1.021,20";"92,50";0;"29,90";0;"8,10";"2,90";"94,80";0;0;0;0;0;0
12-11-2020 06:00:00;"6,60";"78,60";"144,90";"3,90";"1.021,30";"97,10";0;"21,70";0;"8,10";"3,10";"97,60";0;0;0;0;0;0
12-11-2020 07:00:00;"6,60";"76,60";"143,40";"3,90";"1.021,30";"99,90";0;"15,30";0;"7,10";"2,70";"99,90";0;0;0;"-1,87";"119,51";0
12-11-2020 08:00:00;"6,60";77;"139,90";"3,80";"1.021,30";"96,60";0;"4,70";0;"7,10";"2,80";97;0;"0,02";"0,02";"4,95";"132,06";"0,23"
12-11-2020 09:00:00;"6,60";"78,60";"138,50";4;1.021;"99,80";0;24;0;"7,20";"3,10";"99,80";0;"0,06";"0,06";"10,42";"145,33";"0,32"
12-11-2020 10:00:00;"6,90";"76,90";"133,30";"4,40";"1.020,60";"99,60";0;"64,60";0;"7,80";"3,10";"99,80";0;"0,06";"0,06";"14,30";"159,38";"0,22"
12-11-2020 11:00:00;"7,20";"73,40";"133,90";"4,40";"1.020,10";100;0;"62,10";0;8;"2,70";100;0;"0,08";"0,09";"16,22";"174,04";"0,28"
12-11-2020 12:00:00;"7,30";78;"136,10";"4,50";"1.019,60";100;0;69;0;8;"3,70";100;0;"0,07";"0,09";16;"188,89";"0,26"
12-11-2020 13:00:00;"7,40";"72,90";"137,30";"4,50";"1.019,10";100;0;"60,20";0;8;"2,80";100;0;"0,06";"0,06";"13,65";"203,45";"0,23"
12-11-2020 14:00:00;"7,60";"76,20";"136,80";"4,40";"1.018,50";100;0;"52,90";0;"7,90";"3,50";100;0;"0,03";"0,03";"9,40";"217,34";"0,20"
12-11-2020 15:00:00;"7,70";"75,90";"133,70";"4,70";"1.018,10";100;0;"74,20";0;"8,30";"3,60";100;0;"0,01";"0,01";"3,66";"230,44";"0,10"
12-11-2020 16:00:00;"7,70";"77,70";131;"4,70";"1.017,90";100;0;"32,50";0;"8,50";4;100;0;0;0;"-3,50";"242,86";0
12-11-2020 17:00:00;"7,80";"80,20";"127,50";"4,30";1.018;100;"0,10";"60,60";0;"8,30";"4,50";100;0;0;0;0;0;0
12-11-2020 18:00:00;"7,80";"85,20";"123,30";"4,30";"1.017,90";100;"0,50";"44,70";0;"7,80";"5,40";100;0;0;0;0;0;0
12-11-2020 19:00:00;8;"89,40";"122,90";"4,30";"1.017,40";100;"2,90";"56,10";0;8;"6,30";100;0;0;0;0;0;0
12-11-2020 20:00:00;"8,40";"92,90";"130,50";"4,10";"1.017,20";100;"39,40";24;0;"8,20";"7,30";100;0;0;0;0;0;0
12-11-2020 21:00:00;"8,60";"91,60";"136,60";"2,70";"1.016,70";100;98;"65,50";0;"6,60";"7,30";100;0;0;0;0;0;0
12-11-2020 22:00:00;"8,50";93;"126,80";3;"1.016,50";100;"99,90";"61,20";0;"5,50";"7,40";100;"0,20";0;0;0;0;0
12-11-2020 23:00:00;"8,50";"96,20";147;2;"1.016,40";100;100;"29,40";"0,30";"5,80";"7,90";100;"0,60";0;0;0;0;0
13-11-2020 00:00:00;"8,40";"95,90";"216,10";"2,30";"1.016,40";100;"99,90";0;"0,20";"3,90";"7,80";100;"0,60";0;0;0;0;0
13-11-2020 01:00:00;"8,30";"96,30";"216,10";"1,90";"1.016,60";"99,30";"74,80";0;"0,30";"3,80";"7,70";"99,30";0;0;0;0;0;0
13-11-2020 02:00:00;"8,10";"96,70";"221,10";"1,80";"1.016,60";"94,70";"37,10";0;"0,50";"3,20";"7,60";"94,70";0;0;0;0;0;0
13-11-2020 03:00:00;"7,90";"95,50";"226,80";"1,60";"1.016,80";"65,10";3;"0,40";"0,20";"4,10";"7,20";"65,30";0;0;0;0;0;0
13-11-2020 04:00:00;"6,90";"97,20";"203,10";"1,20";"1.016,50";"64,80";"2,40";0;"0,80";"2,60";"6,40";66;0;0;0;0;0;0
13-11-2020 05:00:00;"6,40";"98,30";"124,70";"0,80";"1.016,30";"44,40";1;0;"3,10";"1,80";"6,10";"46,30";0;0;0;0;0;0
13-11-2020 06:00:00;7;"98,20";147;1;1.016;"26,70";"0,20";0;"4,10";"1,90";"6,70";"31,40";0;0;0;0;0;0
13-11-2020 07:00:00;"7,20";"97,70";"186,90";1;"1.016,10";53;0;0;"2,20";"1,70";"6,90";60;0;0;0;"-2,14";"119,62";0
13-11-2020 08:00:00;"7,70";"96,60";"193,60";"1,40";"1.016,40";"96,60";0;0;"0,80";"2,40";"7,20";"96,50";0;"0,02";"0,02";"4,71";"132,14";"0,24"
13-11-2020 09:00:00;"9,30";"95,20";"142,40";"1,10";"1.016,60";99;"9,60";0;"0,20";"2,10";"8,60";99;0;"0,06";"0,07";"10,16";"145,39";"0,35"
13-11-2020 10:00:00;"9,20";"94,40";"171,60";"1,40";"1.016,40";"99,90";"33,70";0;"0,10";"2,40";"8,30";100;0;"0,07";"0,07";"14,04";"159,41";"0,28"
13-11-2020 11:00:00;"8,90";"92,90";"220,90";"1,30";"1.016,40";"99,30";"1,30";0;0;"3,30";"7,80";"99,30";0;"0,13";"0,09";"15,96";"174,02";"0,44"
13-11-2020 12:00:00;"9,20";"91,70";"231,50";"2,60";"1.016,40";"96,60";"0,10";0;0;"5,40";"7,90";"96,70";0;"0,13";"0,09";"15,74";"188,83";"0,45"
13-11-2020 13:00:00;"9,90";"89,10";"234,20";2;"1.016,20";"86,70";0;0;0;"4,40";"8,20";"86,70";0;"0,10";"0,06";"13,40";"203,35";"0,40"
13-11-2020 14:00:00;"10,70";"86,60";"222,90";"2,30";"1.016,20";"91,30";0;0;0;"3,90";"8,60";"91,30";0;"0,05";"0,04";"9,17";"217,21";"0,33"
13-11-2020 15:00:00;"10,30";"85,20";"208,80";"2,80";1.016;"92,20";0;0;0;"4,50";"7,90";"92,30";0;"0,01";"0,02";"3,45";"230,29";"0,25"
13-11-2020 16:00:00;"9,70";"86,60";"190,40";"1,90";"1.016,10";"84,90";0;0;0;"4,50";"7,60";"84,90";0;0;0;"-3,71";"242,69";0
13-11-2020 17:00:00;"8,70";"90,60";"175,10";"1,90";"1.015,90";"49,70";0;"2,50";0;"3,30";"7,20";"52,10";0;0;0;0;0;0
13-11-2020 18:00:00;"8,10";"92,80";165;2;"1.015,30";"12,70";0;"16,30";0;"3,30";7;"26,70";0;0;0;0;0;0
13-11-2020 19:00:00;"7,50";"95,10";"181,80";"2,30";"1.015,50";"15,70";4;"25,20";"0,10";"3,80";"6,70";"40,60";0;0;0;0;0;0
13-11-2020 20:00:00;"7,90";"94,30";"182,40";"2,70";"1.015,30";"28,40";"11,20";"98,60";0;"4,30";7;99;0;0;0;0;0;0
13-11-2020 21:00:00;"7,90";"94,80";"185,70";"2,90";"1.014,80";"29,30";0;"3,80";0;"4,70";"7,10";"31,60";0;0;0;0;0;0
13-11-2020 22:00:00;"8,30";"95,30";"176,10";"2,90";"1.014,80";"33,70";5;"89,80";"0,10";"4,80";"7,60";"92,70";0;0;0;0;0;0
13-11-2020 23:00:00;"8,70";95;"176,10";"3,10";"1.014,60";"27,40";"68,80";"85,30";"0,10";"5,30";8;"97,40";0;0;0;0;0;0
14-11-2020 00:00:00;"8,70";"94,80";"172,60";"2,60";"1.014,80";"42,90";"76,80";"90,70";"0,10";"4,70";"7,90";"98,10";0;0;0;0;0;0
14-11-2020 01:00:00;"8,80";"93,40";"175,30";"3,10";"1.014,70";"93,30";"99,90";"79,30";0;"4,90";"7,80";100;0;0;0;0;0;0
14-11-2020 02:00:00;9;95;"179,90";"3,40";"1.014,40";100;91;"99,70";0;"5,40";"8,30";100;"0,30";0;0;0;0;0
14-11-2020 03:00:00;"9,10";"93,30";"200,70";"3,30";"1.014,20";"99,40";"73,30";100;0;"5,50";"8,10";"99,90";0;0;0;0;0;0
14-11-2020 04:00:00;"8,70";"94,10";"209,20";3;1.014;98;"99,10";100;0;"5,40";"7,80";100;0;0;0;0;0;0
14-11-2020 05:00:00;"8,90";"94,80";"224,80";"2,60";"1.014,10";100;"99,40";"97,60";"0,10";"5,10";"8,10";"99,90";0;0;0;0;0;0
14-11-2020 06:00:00;"8,80";"93,90";"226,80";"2,30";"1.014,30";"99,50";"47,10";"10,80";"0,10";"4,60";"7,90";"99,70";0;0;0;0;0;0
14-11-2020 07:00:00;"8,90";"94,10";"230,70";"2,10";"1.014,50";"99,30";"0,10";"51,70";"0,10";"3,80";8;"99,80";0;0;0;"-2,39";"119,72";0
14-11-2020 08:00:00;"8,80";"94,90";"253,80";"1,90";"1.015,10";"96,60";0;"80,20";"0,20";"3,30";"8,10";"99,70";0;"0,01";"0,01";"4,46";"132,22";"0,09"
14-11-2020 09:00:00;9;"90,10";"285,70";"2,30";"1.015,70";"90,90";0;"63,50";0;4;"7,40";"98,20";0;"0,03";"0,03";"9,91";"145,44";"0,19"
14-11-2020 10:00:00;"9,20";"86,30";"287,60";"2,20";"1.015,90";"79,80";0;"92,30";0;"4,10";7;"98,60";0;"0,04";"0,06";"13,78";"159,42";"0,18"
14-11-2020 11:00:00;"9,20";84;264;"1,80";"1.016,10";"64,40";0;"96,30";0;"3,80";"6,60";"98,90";0;"0,06";"0,08";"15,70";174;"0,22"
14-11-2020 12:00:00;"9,40";"80,80";"215,30";"1,90";"1.015,90";52;0;"99,90";0;"3,50";"6,20";100;0;"0,06";"0,08";"15,48";"188,77";"0,23"
14-11-2020 13:00:00;"9,60";81;213;"2,30";"1.015,70";"54,20";"0,30";100;0;"4,10";"6,50";100;0;"0,04";"0,06";"13,16";"203,25";"0,18"
14-11-2020 14:00:00;"9,20";"87,30";"200,70";2;"1.015,70";"38,10";"2,30";100;0;"4,20";"7,20";100;0;"0,02";"0,03";"8,94";"217,08";"0,15"
14-11-2020 15:00:00;"8,80";"88,60";"196,40";"1,60";"1.015,70";"14,10";"7,70";100;0;"3,40";7;100;0;0;"0,01";"3,25";"230,14";"0,08"
14-11-2020 16:00:00;"8,60";"91,70";"161,50";1;"1.015,50";"4,10";34;"98,50";0;"2,70";"7,30";"99,10";0;0;0;"-3,91";"242,52";0
14-11-2020 17:00:00;"8,70";"92,20";"160,80";"1,20";"1.015,20";"3,20";"41,90";"99,20";0;"1,80";"7,50";"99,50";0;0;0;0;0;0
14-11-2020 18:00:00;"8,20";"93,80";"159,30";"1,50";"1.015,10";"10,70";"47,10";"99,90";0;"2,40";"7,20";"99,90";0;0;0;0;0;0
14-11-2020 19:00:00;8;"96,20";"151,50";"1,80";1.015;14;"32,80";"99,60";"0,30";"2,80";"7,40";"99,80";0;0;0;0;0;0
14-11-2020 20:00:00;"8,20";"94,40";"167,30";"2,20";"1.014,80";67;15;"99,90";0;"3,70";"7,30";100;0;0;0;0;0;0
14-11-2020 21:00:00;"8,60";"93,30";"157,90";"1,90";"1.014,70";"40,60";"27,50";"99,90";0;"3,60";"7,60";100;0;0;0;0;0;0
14-11-2020 22:00:00;"8,70";"93,90";"152,10";"2,40";"1.014,20";87;"53,60";"99,90";0;"3,90";"7,80";100;0;0;0;0;0;0
14-11-2020 23:00:00;"9,70";"96,90";"154,50";"3,30";"1.013,50";100;"32,80";"99,80";"0,50";"5,70";"9,30";100;0;0;0;0;0;0
15-11-2020 00:00:00;"10,90";"96,50";"156,90";"3,40";1.013;100;"11,80";100;"0,40";"5,70";"10,40";100;0;0;0;0;0;0
15-11-2020 01:00:00;"10,50";"95,50";161;"3,40";"1.012,50";100;"2,50";100;"0,20";"5,80";"9,80";100;0;0;0;0;0;0
15-11-2020 02:00:00;"10,50";"94,80";"164,10";4;"1.011,90";"95,50";"90,20";"99,40";"0,10";"6,70";"9,70";100;0;0;0;0;0;0
15-11-2020 03:00:00;"10,50";"94,80";"167,10";"3,90";"1.011,40";"42,20";"49,60";100;"0,10";"6,90";"9,80";100;0;0;0;0;0;0
15-11-2020 04:00:00;"10,20";96;"166,70";"3,70";"1.010,80";16;59;"99,70";"0,30";"6,50";"9,60";"99,90";0;0;0;0;0;0
15-11-2020 05:00:00;"10,40";"95,10";"169,60";"3,90";"1.010,10";"5,90";"74,10";"99,90";"0,10";"6,50";"9,70";100;0;0;0;0;0;0
15-11-2020 06:00:00;"10,50";"93,60";179;"4,20";"1.010,10";"2,80";"70,20";100;0;"6,90";"9,50";100;0;0;0;0;0;0
15-11-2020 07:00:00;"10,50";"92,20";"185,20";"4,30";"1.010,20";"0,80";"43,10";"99,90";0;"7,20";"9,30";"99,90";0;0;0;"-2,64";"119,82";0
15-11-2020 08:00:00;"10,40";"90,30";"179,10";"4,30";"1.009,90";"0,10";"98,30";"78,50";0;"7,20";"8,90";"99,60";0;0;0;"4,22";"132,30";"0,03"
15-11-2020 09:00:00;"10,70";"88,70";"181,10";"4,60";"1.010,20";"0,10";38;53;0;"7,60";9;"72,80";0;"0,04";"0,03";"9,66";"145,49";"0,25"
15-11-2020 10:00:00;"11,20";"85,50";"183,60";"4,60";"1.009,80";0;"55,20";"4,80";0;"7,70";"8,90";"58,60";0;"0,08";"0,06";"13,52";"159,44";"0,35"
15-11-2020 11:00:00;"11,70";"82,80";"188,10";5;"1.009,40";"13,90";"20,20";"14,20";0;"8,60";"8,90";"40,20";0;"0,13";"0,08";"15,44";"173,97";"0,49"
15-11-2020 12:00:00;12;"82,20";"187,20";"5,10";1.009;"5,20";"2,20";"91,70";0;"9,10";9;"92,10";0;"0,08";"0,09";"15,23";"188,70";"0,30"
15-11-2020 13:00:00;12;"80,60";"180,80";"4,90";"1.008,40";"2,60";0;"57,80";0;"8,80";"8,70";"58,80";0;"0,09";"0,06";"12,92";"203,15";"0,39"
15-11-2020 14:00:00;"12,50";80;"172,70";"4,70";1.008;"2,10";"1,40";"41,40";0;"8,40";"9,10";"43,50";0;"0,06";"0,03";"8,72";"216,95";"0,39"
15-11-2020 15:00:00;12;"81,80";"166,10";"4,90";"1.007,90";"0,10";"20,70";"44,60";0;"8,90";9;56;0;"0,01";"0,01";"3,05";"229,99";"0,21"
15-11-2020 16:00:00;"11,30";"85,90";"157,10";"4,50";"1.007,40";"0,50";"16,40";"57,30";0;"8,20";"9,10";"65,20";0;0;0;"-4,11";"242,35";0
15-11-2020 17:00:00;"11,10";"88,40";"155,60";"4,70";"1.006,60";"2,20";"1,60";"77,10";0;"8,10";"9,30";"78,10";0;0;0;0;0;0
15-11-2020 18:00:00;"11,20";"87,10";"163,20";"5,40";"1.006,20";"3,30";"20,70";9;0;"9,30";"9,20";"30,40";0;0;0;0;0;0
15-11-2020 19:00:00;"10,80";"86,70";"163,30";"5,70";"1.005,40";"0,20";"0,30";"71,30";0;"10,40";"8,70";"71,40";0;0;0;0;0;0
15-11-2020 20:00:00;"10,70";88;158;"5,20";"1.004,50";0;0;"90,40";0;"9,70";"8,80";"90,40";0;0;0;0;0;0
15-11-2020 21:00:00;"10,80";"87,80";"166,10";"5,60";"1.003,90";"0,10";0;"98,60";0;"9,70";"8,90";"98,60";0;0;0;0;0;0
15-11-2020 22:00:00;"10,90";"86,90";166;"6,10";"1.003,30";"0,30";0;"97,40";0;"10,60";"8,80";"97,40";0;0;0;0;0;0
15-11-2020 23:00:00;"10,80";"87,40";"165,20";"6,30";"1.002,60";"0,70";"2,40";100;0;"11,10";"8,80";"99,90";0;0;0;0;0;0
16-11-2020 00:00:00;"10,70";"86,60";"162,50";"5,50";"1.001,60";"7,10";"19,80";"98,80";0;"10,90";"8,60";"98,90";0;0;0;0;0;0
16-11-2020 01:00:00;"11,70";"80,80";"176,40";"6,70";"1.001,20";"59,20";"99,90";100;0;"11,60";"8,50";100;0;0;0;0;0;0
16-11-2020 02:00:00;"12,20";"78,70";192;"8,70";"1.001,10";"88,30";100;"99,90";0;"15,30";"8,60";100;0;0;0;0;0;0
16-11-2020 03:00:00;"10,80";"91,20";"199,30";"7,10";"1.001,40";"64,10";100;100;0;"15,10";"9,40";100;"0,40";0;0;0;0;0
16-11-2020 04:00:00;"10,50";"93,70";"199,50";"6,40";"1.001,50";57;100;100;0;"12,30";"9,60";100;1;0;0;0;0;0
16-11-2020 05:00:00;"10,90";"93,50";"206,40";"5,50";"1.001,90";"41,40";"99,90";100;0;"11,10";10;100;"0,10";0;0;0;0;0
16-11-2020 06:00:00;"10,20";"89,80";"201,30";"5,60";"1.002,70";"7,80";"45,70";100;0;"9,70";"8,60";100;0;0;0;0;0;0
16-11-2020 07:00:00;"9,50";85;"206,60";"5,60";"1.003,30";"48,80";"16,50";100;0;"9,80";"7,10";100;0;0;0;"-2,89";"119,91";0
16-11-2020 08:00:00;"9,20";81;"203,70";"6,20";"1.004,10";"52,90";"0,30";"49,60";0;"10,80";6;"83,80";0;"0,01";"0,02";"3,99";"132,37";"0,19"
16-11-2020 09:00:00;"8,50";"81,70";"206,40";"6,20";"1.004,50";"7,40";0;0;0;"10,90";"5,50";"7,40";0;"0,09";"0,03";"9,41";"145,53";"0,54"
16-11-2020 10:00:00;"8,90";"80,10";"198,20";"6,20";"1.004,70";"0,90";0;0;0;"10,60";"5,60";"0,90";0;"0,14";"0,04";"13,27";"159,45";"0,61"
